complaint_id,client_id,advisor_id,client_name,advisor_name,date_filed,category,description,severity,status,resolution_target_date,assigned_to,client_segment,aum_affected,related_accounts,communication_log,created_date,last_updated,monetary_impact,assigned_department,client_contact_preference,follow_up_actions,priority_score,communication_preference,escalation_level,resolution_due_date,associated_accounts,compliance_review_required,portfolio_value,follow_up_attempts,last_contact_date,complaint_owner,resolution_steps_taken,next_action,total_portfolio_value,relationship_tenure,client_assets,assigned_investigator,account_value,assigned_to_role,resolution_target,impact_amount,priority_client_status,assets_under_management,response_deadline,previous_complaints,related_transactions,communication_history,client_requested_actions,submission_date,owner_title,client_assets_under_management,assigned_case_manager,client_contact_attempts,date_reported,resolution_notes,related_products,resolution_owner,resolution_owner_id,assigned_supervisor,complaint_source,client_requested_action,contact_preference,complaint_date,financial_impact,subcategory,client_requested_compensation,compensation_amount_requested,relationship_tenure_years,resolution_sla,client_requested_callback,last_contact_attempt,department,resolution_deadline,followup_actions,priority_level,escalation_required,compliance_review,resolution_steps,account_type,contact_attempts,follow_up_notes,client_email,follow_up_date,days_outstanding,next_action_date,next_followup_date,estimated_financial_impact,compensation_requested,compensation_amount,priority_status,estimated_impact,risk_level
COMP-010165,CL-010165,ADV-010165,Khalil Mohammed,Yelena Mendoza,2024-01-09,advisor_conduct,"Client reports multiple instances of delayed response times from advisor, with emails and calls going unreturned for 3+ business days. Specifically cites delayed response regarding rebalancing request made on January 10th. Claims advisor Yelena Mendoza has been consistently unavailable for scheduled quarterly portfolio reviews, requiring multiple rescheduling attempts.",medium,in_progress,,Branch Manager,mass_affluent,,"['ACC-78234', 'ACC-78235']",,2025-08-19,2024-01-17,,,,"['Schedule immediate portfolio review', 'Review advisor response time logs', 'Document communication timeline']",,,,2024-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010166,CL-010166,ADV-010166,Nikolai Ramirez,Diego Medina,,advisor_conduct,"Client reports multiple instances of delayed responses to urgent portfolio rebalancing requests. Three separate occasions in September 2023 where response time exceeded 48 hours, resulting in missed market opportunities. Client estimates potential losses of $50,000 due to delayed execution.",high,in_progress,2023-10-26,Regional Compliance Manager,,2750000.0,"['ACC-78901', 'ACC-78902']","[{'date': '2023-10-15', 'type': 'Initial Complaint Receipt', 'notes': 'Complaint logged via client service hotline'}, {'date': '2023-10-16', 'type': 'Investigation Initiated', 'notes': 'Review of communication logs and trade records begun'}]",2025-07-18,2023-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HNW Private Client,,,,,,,,,,,,,
COMP-010167,CL-010167,ADV-010167,Jerry Clark,Zara Contreras,2023-12-13,service_issue,Client reports multiple failed attempts to schedule portfolio review meeting over past 3 months. Advisor reportedly not responding to emails or phone calls in timely manner. Last contact attempt was on November 10th with no response.,medium,open,,,mass_affluent,,"['ACC-78392', 'ACC-78393']",,2025-08-19,,,,,,,email,,2023-12-16,,,,,2023-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,
COMP-010168,CL-010168,ADV-010168,,,2023-11-22,advisor_conduct,"Client reports multiple instances of delayed responses to urgent portfolio rebalancing requests. Mr. Jimenez attempted to contact advisor Ramos on 10/15, 10/22, and 10/28 regarding market volatility concerns but received responses only after 48+ hours each time. Client estimates potential losses of $45,000 due to delayed execution of requested trades.",high,in_progress,2023-11-09,,,,"['ACC-89271', 'ACC-89272']","[{'date': '2023-11-02', 'type': 'initial_filing', 'notes': 'Complaint received via client portal'}, {'date': '2023-11-03', 'type': 'client_contact', 'notes': 'Acknowledgment sent to client'}]",2025-07-14,,,,,,,,,,,,,,,,,,,,2750000.0,Sarah Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010169,CL-010169,ADV-010169,Jacob Wisniewski,Malik Al-Hassan,2023-10-15,service_issue,Client reports multiple failed attempts to schedule portfolio review meeting over past 6 weeks. Claims advisor Malik Al-Hassan has not returned 4 phone calls and 2 emails regarding market volatility concerns. Client requesting more responsive communication and regular portfolio updates.,medium,open,2023-10-15,,mass_affluent,,"['ACC-78901', 'ACC-78902']",,2025-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,email,,,,,,,,,,,,,,,,,,,Initial outreach to advisor completed 2023-10-16. Awaiting response and action plan.,,,,,,,,,,,
COMP-010170,CL-010170,ADV-010170,,,2023-09-29,advisor_conduct,Client reports multiple instances of delayed responses to urgent portfolio rebalancing requests. Ms. Mendoza attempted to contact Mr. Al-Ali regarding market volatility concerns during August 2023 but received responses only after 3-4 business days. Two scheduled quarterly review meetings were canceled with less than 24 hours notice.,high,in_progress,2023-10-23,Sarah Chen,affluent,,,,2025-06-28,2023-10-06,,Client Relations,,,,email,,,,,,,,,,,,,2750000.0,,,,,,,,,,,,,,,,,,,,"['Managed Portfolio', 'Tax-Advantaged Municipal Bonds']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010171,CL-010171,ADV-010171,Benjamin Nelson,Robert Medina,2023-10-20,advisor_conduct,"Client reports multiple instances of delayed response to urgent portfolio rebalancing requests. Mr. Nelson attempted to contact advisor regarding market volatility concerns during the week of October 2-6, with no response received until October 9. Client indicates this is the third occurrence of delayed communication in the past quarter.",high,in_progress,2023-11-20,Sarah Chen,hnw,,"['ACC-78901', 'ACC-78902']","[{'date': '2023-10-15', 'type': 'initial_filing', 'notes': 'Complaint received via client portal'}, {'date': '2023-10-16', 'type': 'client_contact', 'notes': 'Initial acknowledgment sent to client'}]",2025-07-19,2023-09-30,,Client Relations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010172,CL-010172,ADV-010172,Wei Adams,Ashley Espinoza,2023-11-30,service_issue,Client reports repeated delays in response times from advisor. Three instances in October where time-sensitive trading requests were not executed within 24 hours. Client had to follow up multiple times via phone and email for basic portfolio updates. Most recent incident involved a week-long delay in processing a bond reallocation request.,medium,in_progress,2023-12-21,,mass_affluent,,"['ACC-78234', 'ACC-78235']","[{'date': '2023-11-15', 'type': 'initial_filing', 'notes': 'Complaint received via client portal'}, {'date': '2023-11-16', 'type': 'client_contact', 'notes': 'Acknowledgment sent to client'}]",2025-08-22,2023-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010173,CL-010173,ADV-010173,Marina Kim,Joseph Ramos,2023-09-28,service_issue,Client reports multiple failed attempts to schedule quarterly portfolio review meeting. Advisor Joseph Ramos has not responded to 3 email requests over past 4 weeks. Client expresses concern about lack of portfolio oversight during market volatility.,medium,open,2023-11-24,,mass_affluent,,"['ACC-78392', 'ACC-78393']",,2025-07-31,,,,,,,,1.0,,,,,,2023-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,email,,,,,,,,,,,,,,,,,,,,marina.kim@email.com,,,,,,,,,,
COMP-010174,CL-010174,ADV-010174,Dmitri Castillo,Timothy Kemi,2023-11-18,service_issue,Client reports multiple failed attempts to schedule quarterly portfolio review. Advisor reportedly unresponsive to three email requests and two phone calls over past 4 weeks. Client concerned about recent market volatility impact on portfolio and lack of communication.,medium,open,,Branch Compliance Officer,mass_affluent,,"['ACC-78234', 'ACC-78235']",,2025-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,email,,,,,,,,,,,2023-11-29,,,,,,,,,,2023-11-21,,,,,,,,,
COMP-010175,CL-010175,ADV-010175,Sarah Ramirez,Anthony Valencia,2023-12-01,service_issue,Client reports multiple unsuccessful attempts to schedule portfolio review meeting over past 6 weeks. Advisor not responding to emails or phone calls within service level agreement timeframe of 48 hours. Three documented instances of delayed response (>72 hours) in October 2023.,medium,open,,,mass_affluent,,"['ACC-78392', 'ACC-78393']",,2025-08-17,2023-12-12,,,,,,email,1.0,2023-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010176,CL-010176,ADV-010176,,,2023-10-08,advisor_conduct,"Client reports multiple instances of delayed response to urgent portfolio rebalancing requests. Mr. Jackson attempted to contact advisor regarding market volatility concerns in tech sector holdings but received responses 48-72 hours later. Claims this delay resulted in approximately $15,000 in missed optimization opportunities. Also notes advisor was dismissive of concerns during quarterly review meeting on Oct 10.",high,in_progress,2023-11-26,,,,"['ACC-78544', 'ACC-78545']",,2025-08-04,2023-10-11,,,,,,email,,,,,,,,,,,,,2750000.0,Sarah Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010177,CL-010177,ADV-010177,Eric Jones,Maryam Al-Ahmad,2023-11-12,service_issue,Client reports multiple failed attempts to schedule quarterly portfolio review meeting. Advisor unresponsive to three email requests and two phone calls over past 3 weeks. Client expressed frustration about lack of communication and inability to discuss recent market volatility impacts on portfolio.,medium,open,2023-11-11,,mass_affluent,,"['ACC-78901', 'ACC-78902']",,2025-08-19,,,,,,,email,,,,False,750000.0,,2023-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,
COMP-010178,CL-010178,ADV-010178,,,2023-10-24,advisor_conduct,"Client reports multiple instances of delayed responses to time-sensitive trading requests, with delays exceeding 48 hours in some cases. Mr. Huang specifically cites three occasions in September 2023 where market opportunities were missed due to slow communication. Additionally, claims advisor was unreachable during scheduled portfolio review meeting on October 15th, 2023.",high,in_progress,2023-10-28,,hnw,,"['ACC-95672', 'ACC-95673']",,2025-08-09,2023-10-13,,,,,,email,2.0,,,,2850000.0,,,,,,,,,INV-00045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010179,CL-010179,ADV-010179,,,2023-11-27,advisor_conduct,"Client reports multiple instances of delayed responses to time-sensitive portfolio rebalancing requests. Ms. Khalil indicates waiting 3-5 business days for responses to urgent communications in October 2023, resulting in missed market opportunities. Client also notes advisor was unreachable during scheduled quarterly review meeting on Nov 10.",high,in_progress,2023-12-03,,,,"['ACC-78542', 'ACC-78543', 'ACC-78544']",,2025-08-07,2023-10-18,,,,,,email,,,,,,,,,,,,,2450000.0,Maria Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,Reassignment to new advisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010180,CL-010180,ADV-010180,Benjamin Huang,Malik Al-Hassan,2023-09-21,service_issue,"Client reports repeated delays in response times from advisor, with emails taking 3-5 business days for responses. Two scheduled portfolio review meetings were canceled with less than 24 hours notice. Client requesting more responsive communication and regular portfolio updates as per service agreement.",medium,in_progress,,,affluent,,,,2025-08-17,2023-10-08,,,,,,,,2023-10-23,,,,,,,,,,,,,2450000.0,,,,,,,,,,,,,,,,,,"['managed_accounts', 'fixed_income']",Regional Supervisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010181,CL-010181,ADV-010181,Ronald Nwosu,Wang Yoon,,service_issue,Client reports multiple unsuccessful attempts to reach advisor Wang Yoon for quarterly portfolio review. Three scheduled meetings were cancelled last minute over past 6 weeks. Client requesting more responsive communication and consistent meeting schedule.,medium,in_progress,2023-10-26,Branch Manager,mass_affluent,,,,2025-07-13,,,,,,,,,,,,875000.0,,2023-10-01,,,Schedule mediated meeting between client and advisor,,,,,,,,,,,,,,,,2023-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-08,,,,,,,
COMP-010182,CL-010182,ADV-010182,Zhao Harris,Thomas Ramos,2023-09-17,service_issue,Client reports multiple failed attempts to schedule portfolio review meeting over past 6 weeks. Advisor not responding to emails or phone calls in timely manner. Last response received was September 1. Client requesting immediate attention to discuss recent market volatility impact on portfolio.,medium,in_progress,,Branch Supervisor,mass_affluent,,,,2025-08-10,2023-10-11,,,,"['Schedule immediate client meeting', 'Review advisor response time logs', 'Document communication breakdown']",,,,2023-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010183,CL-010183,ADV-010183,Wang Jackson,Maryam Al-Ahmad,2023-10-02,advisor_conduct,Client reports multiple instances of delayed response to urgent portfolio rebalancing requests. Three separate occasions in September 2023 where advisor took 5+ business days to respond to time-sensitive communications. Client missed opportunity to reduce exposure before market downturn due to delayed response.,high,in_progress,2023-10-22,,mass_affluent,,"['ACC-78901', 'ACC-78902']","[{'date': '2023-10-15', 'type': 'initial_filing', 'notes': 'Complaint received via secure client portal'}, {'date': '2023-10-16', 'type': 'internal_review', 'notes': 'Assigned to compliance team for investigation'}]",2025-08-09,,,,,,,,,,,,,,,,,Schedule client meeting with compliance officer and advisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010184,CL-010184,ADV-010184,,,2023-11-06,advisor_conduct,"Client reports multiple instances of delayed responses to time-sensitive portfolio rebalancing requests. States that advisor Brian Bansal took 5+ business days to respond to urgent messages regarding market volatility in October 2023, potentially resulting in missed opportunities. Claims advisor was dismissive of concerns during quarterly review meeting.",high,in_progress,2023-12-14,,,,"['ACC-089234', 'ACC-089235']",,2025-07-02,,,,,,,email,,,,,,,2023-10-21,,,,,,2750000.0,Sarah Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-14,,,,,,
COMP-010185,CL-010185,ADV-010185,Wei Adams,Malik Al-Hassan,2023-09-17,service_issue,Client reports repeated delays in receiving quarterly portfolio reviews. Last two quarters' reviews were delivered 3+ weeks after scheduled date. Client has made multiple requests for timely delivery without improvement.,medium,in_progress,,,,,"['ACC-78901', 'ACC-78902']","[{'date': '2023-10-15', 'type': 'initial_filing', 'notes': 'Client submitted formal complaint regarding delayed portfolio reviews'}, {'date': '2023-10-22', 'type': 'client_contact', 'notes': 'Discussed issue with client, committed to expedited review process'}]",2025-07-20,2023-11-18,,,,,,,,,,,,,,,,,,,,,,,2023-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010186,CL-010186,ADV-010186,Mikhail Guo,Gabriela Robinson,2023-10-09,service_issue,"Client reports repeated delays in response time from advisor for time-sensitive portfolio rebalancing requests. Three instances in September where response took over 48 hours, resulting in missed market opportunities. Client estimates potential losses of $15,000 due to delayed execution.",high,in_progress,2023-11-19,,affluent,,"['ACC-78542', 'ACC-78543']",,2025-07-25,2023-11-06,,,,"['Review of communication logs', 'Analysis of potential financial impact', 'Implementation of 24-hour response protocol']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010187,CL-010187,ADV-010187,Wei Adams,Ruth Monroe,2024-02-10,service_issue,Client reported multiple failed attempts to schedule quarterly portfolio review meeting. Advisor unresponsive to three email requests and two phone calls over past 3 weeks. Client expressed concern about lack of portfolio monitoring during market volatility.,high,in_progress,,,,,"['ACC-78901', 'ACC-78902']","[{'date': '2024-01-15', 'type': 'email', 'direction': 'inbound', 'summary': 'Initial complaint submission'}, {'date': '2024-01-16', 'type': 'phone', 'direction': 'outbound', 'summary': 'Complaint acknowledgment and escalation to supervisor'}]",2025-08-10,2023-12-27,,,,,,,,,,True,,,,,,,,,,,,,2024-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMP-010188,CL-010188,ADV-010188,,,2023-11-02,advisor_conduct,Client reports multiple unsuccessful attempts to reach advisor Maryam Al-Ahmad over a 2-week period regarding urgent portfolio rebalancing request. Three voicemails and four emails went unanswered. Client missed opportunity to adjust positions before market movement.,high,in_progress,,Sarah Chen,affluent,,,"[{'date': '2023-11-15', 'type': 'initial_filing', 'notes': 'Complaint received via client portal'}, {'date': '2023-11-16', 'type': 'client_contact', 'notes': 'Acknowledgment sent to client'}]",2025-08-08,,,Client Relations,,,,,,2023-11-25,,,,,,,,,,,2450000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,responsiveness,,,,,,,,,,,,,,,,,,,,,,28500.0,,,,,
COMP-010189,CL-010189,ADV-010189,Jennifer Moreno,Emma Malik,2023-10-07,service_issue,"Client reported multiple instances of delayed responses to urgent portfolio reallocation requests. Three separate occasions in September 2023 where response time exceeded 48 hours for time-sensitive trading decisions. Client estimates potential opportunity cost of $15,000 due to delayed execution.",high,in_progress,2023-10-17,,affluent,,,,2025-08-13,2023-10-02,,,,,,,,,,,2450000.0,,,,,,,,,,,,,,,,,,"['TRX-556789', 'TRX-556790', 'TRX-556802']",,,,,,,,,,,Regional Compliance Manager,,,,,,,,response_time,,,,,,,,,,,,,,,,,,,,,,,True,15000.0,,,
COMP-010190,CL-010190,ADV-010190,Yan Franklin,Anthony Valencia,2023-10-30,advisor_conduct,Client reports multiple instances of delayed responses to time-sensitive portfolio rebalancing requests. Three separate occasions in September 2023 where advisor took >72 hours to respond to emails and calls. Client missed opportunity to adjust positions during market volatility.,high,in_progress,2023-11-21,Regional Compliance Manager,mass_affluent,,"['ACC-78234', 'ACC-78235']","[{'date': '2023-10-15', 'type': 'initial_filing', 'notes': 'Complaint received via client portal'}, {'date': '2023-10-16', 'type': 'client_contact', 'notes': 'Acknowledgment sent to client'}]",2025-08-23,2023-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
